index,channel0,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,channel9,channel10,channel11,channel12,channel13,channel14,channel15
408,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1
409,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
410,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1
411,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1
412,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0
413,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1
414,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0
415,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
416,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1
417,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1
418,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1
419,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1
420,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1
421,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0
422,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1
423,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0
424,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1
425,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1
426,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1
427,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1
428,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1
429,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0
430,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1
431,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0
432,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1
433,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1
434,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0
435,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1
436,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1
437,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0
438,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
439,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1
440,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1
441,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0
442,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1
443,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1,1
444,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1
445,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
446,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1
447,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
448,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
449,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1
450,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1
451,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0
452,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1
453,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1
454,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,1
455,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0
456,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
457,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1
458,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0
459,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1
460,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
461,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1
462,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1
463,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0
464,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1
465,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1
466,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1
467,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
468,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1
469,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1
470,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
471,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
472,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,1
473,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1
474,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1
475,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1
476,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1
477,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1
478,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1
479,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1
480,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
481,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1
482,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1
483,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
484,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,1
485,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1
486,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1
487,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1
488,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1
489,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
490,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
491,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1
492,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1
493,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
494,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1
495,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1
496,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1
497,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0
498,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
499,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
500,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1
501,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1
502,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0
503,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
504,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1
505,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1
506,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1
507,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1
508,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1
509,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
510,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1
511,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1
512,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1
513,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1
514,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1
515,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1
516,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0
517,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1
518,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1
519,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1
520,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
521,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1
522,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1
523,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0
524,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1
525,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0
526,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1
527,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0
528,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0
529,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1
530,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0
531,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1
532,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0
533,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0
534,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
535,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
536,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1
537,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1
538,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
539,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
540,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
541,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
542,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
543,0,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1
544,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0
545,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1
546,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
547,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1
548,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
549,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1
550,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1
551,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0
552,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1
553,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
554,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1
555,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1
556,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1
557,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
558,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1
559,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
560,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
561,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1
562,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
563,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1
564,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
565,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0
566,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
567,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
568,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
569,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1
570,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1
571,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1
572,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1
573,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
574,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1
575,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
576,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
577,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
579,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0
580,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1
581,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1
582,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1
583,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1
584,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
585,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1
586,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1
587,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0
588,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1
589,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
590,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1
591,1,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1
592,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
593,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1
594,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1
595,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1
596,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
597,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1
598,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0
600,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
601,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
602,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
603,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1
604,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1
605,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
606,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
607,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1
608,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1
609,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0
610,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1
611,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
612,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
614,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1
615,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1
616,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1
617,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
618,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
619,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
620,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
621,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1
622,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1
623,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
624,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1
625,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
626,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0
627,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
628,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1
629,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1
630,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
631,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
632,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0
633,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1
634,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
635,1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1
636,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1
637,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0
638,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
639,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0
640,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
641,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
642,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1
643,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1
644,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1
645,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1
646,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1
647,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1
648,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0
649,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1
650,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1
651,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0
652,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
653,1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1
654,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1
655,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1
656,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1
657,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
658,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1
659,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1
660,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0
661,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0
662,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1
663,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
664,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
665,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
666,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
667,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
668,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
669,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
670,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
671,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
672,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1
673,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1
674,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
675,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1
676,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1
677,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1
678,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1
679,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1,1
680,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1
681,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1
682,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0
683,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1
684,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0
685,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1
686,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
687,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
688,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
689,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
690,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1
691,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0
692,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1
693,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1
694,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1
695,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1
696,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1
697,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
698,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
699,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
700,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
701,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1
702,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1
703,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1
704,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0
705,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
706,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1
707,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1
708,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1
709,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0
710,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1
711,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1
712,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
713,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1
714,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
715,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
716,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
717,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
718,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1
719,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1
720,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1
721,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0
722,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
723,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
724,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1
725,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1
726,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1
727,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
728,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
729,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0
730,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0
731,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1
732,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
733,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1
734,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
735,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1
736,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1
737,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1
738,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1
739,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1
740,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
741,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1
742,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
743,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1
744,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1
745,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
746,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1
747,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
748,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1
749,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1
750,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1
751,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1
752,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1
753,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1
754,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
755,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1
756,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1
757,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1
758,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1
759,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1
760,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0
761,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
762,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
763,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0
764,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0
765,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1
766,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1
767,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
768,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
769,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1
770,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0
771,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
772,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
773,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1
774,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1
775,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
776,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0
777,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1
778,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1
779,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1
780,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1
781,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0
782,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1
783,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
784,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1
785,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
786,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
787,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1
788,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
789,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1
790,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1
791,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1
792,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1
793,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
794,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0
795,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
796,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1
797,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1
798,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0
799,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1
800,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
801,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1
802,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1
803,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
804,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
805,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
806,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1
807,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1
808,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1
809,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0
810,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1
811,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0
812,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
813,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1
814,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1
815,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0
816,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1
